,start,finish,hop_len,no_of_hops,avg_hop_loss,transponder_modulation,transponder_bitrate,P0,Gamma,N,NF,BR,OSNR
2196,OklahomaCity,StLouis,916.5151059265012,11.0,17.24101795214535,QPSK,200,13.041368790021542,17.24101795214535,11.0,5,12500,31.486558876988568
2197,OklahomaCity,KansasCity,135.07549454670166,1.0,18.47511706092926,QPSK,200,15.229028516922794,18.47511706092926,1.0,5,12500,56.419072223089614
2198,OklahomaCity,LasVegas,6971.935664583934,85.0,17.893751579736243,QPSK,100,15.357042804651986,17.893751579736243,85.0,5,12500,12.70193942710867
2199,OklahomaCity,SaltLakeCity,4283.564972440996,55.0,18.257602412812584,QPSK,100,17.348194040651887,18.257602412812584,55.0,5,12500,18.682420542610657
2200,OklahomaCity,SanDiego,2710.1950181915877,34.0,17.23366959940179,QPSK,400,13.877020642428064,17.23366959940179,34.0,5,12500,21.044906563960737
2201,OklahomaCity,Denver,1015.5686584835869,13.0,17.732623327101013,32QAM,200,15.009633292818316,17.732623327101013,13.0,5,12500,31.29267715819799
2202,OklahomaCity,Vancouver,4028.4371698415816,49.0,17.765679830288157,16QAM,200,16.072748122933675,17.765679830288157,49.0,5,12500,19.054026078635317
2203,OklahomaCity,Dallas,113.43571000879967,1.0,17.155313519478884,16QAM,400,16.351898420258685,17.155313519478884,1.0,5,12500,58.86174566787588
2204,OklahomaCity,Miami,1973.9368831022875,23.0,16.738802265324974,8QAM,200,16.400098491630217,16.738802265324974,23.0,5,12500,27.97151483410981
2205,OklahomaCity,Memphis,2931.5223898160148,36.0,17.51304338756811,8QAM,400,18.513812068912422,17.51304338756811,36.0,5,12500,24.83074006387929
2206,OklahomaCity,Detroit,10622.935067565586,131.0,16.03745495970948,QPSK,100,17.20107618565728,16.03745495970948,131.0,5,12500,12.076808761032353
2207,OklahomaCity,Cleveland,1587.1069891180684,18.0,15.620468442280757,QPSK,100,18.9966974180091,15.620468442280757,18.0,5,12500,34.13767216386276
2208,OklahomaCity,Winnipeg,713.5767310539463,8.0,18.054845037641563,QPSK,200,10.800161354074445,18.054845037641563,8.0,5,12500,31.616061666730587
2209,OklahomaCity,LasVegas,2467.1378914347924,32.0,17.95522474368647,QPSK,400,11.228475497447564,17.95522474368647,32.0,5,12500,18.281052492859885
2210,OklahomaCity,Boston,5514.144792222649,66.0,18.375740633631658,8QAM,200,13.458938885577663,18.375740633631658,66.0,5,12500,12.8518115987778
2211,OklahomaCity,Detroit,4229.656969955853,50.0,16.89162727713126,32QAM,200,14.723727592820223,16.89162727713126,50.0,5,12500,18.37703102850358
2212,OklahomaCity,Portland,6577.483001212075,84.0,17.097762278313038,8QAM,100,10.360335713089611,17.097762278313038,84.0,5,12500,8.619566213439526
2213,OklahomaCity,Charlotte,1884.2862934783975,23.0,16.70920491883707,16QAM,400,12.422252129868085,16.70920491883707,23.0,5,12500,24.023265818835583
2214,OklahomaCity,SanDiego,4381.258107781906,56.0,16.077762258967027,16QAM,400,10.413257039681783,16.077762258967027,56.0,5,12500,13.747138640459326
2215,OklahomaCity,NewOrleans,2930.361710603775,37.0,17.29987073580376,16QAM,400,19.834837052314924,17.29987073580376,37.0,5,12500,26.090947957165
2216,OklahomaCity,KansasCity,5020.603407575644,60.0,15.620214491668898,8QAM,200,10.034628749281858,15.620214491668898,60.0,5,12500,13.136129402488038
2217,OklahomaCity,Dallas,113.43571000879967,1.0,17.909263303298026,8QAM,400,12.087272496017533,17.909263303298026,1.0,5,12500,53.84316995981558
2218,OklahomaCity,Tampa,9511.779836785443,120.0,18.25298101707879,16QAM,100,10.219568533717116,18.25298101707879,120.0,5,12500,3.7568308559139325
2219,OklahomaCity,LosAngeles,5843.901509141296,73.0,20.214227116217362,16QAM,200,13.496325015780517,20.214227116217362,73.0,5,12500,10.04266425517531
2220,OklahomaCity,Memphis,875.3600676315494,11.0,15.531188033385826,16QAM,200,10.793561313875381,15.531188033385826,11.0,5,12500,30.948581319601914
2221,OklahomaCity,StLouis,618.9274784661422,7.0,16.267395670049574,QPSK,200,17.622946405506404,16.267395670049574,7.0,5,12500,41.56161001199976
2222,OklahomaCity,Memphis,3000.5134356663357,38.0,16.06528588241777,QPSK,400,16.413503951139766,16.06528588241777,38.0,5,12500,23.63751723855424
2223,OklahomaCity,Indianapolis,1081.7090462167018,12.0,16.80327524768613,16QAM,200,17.333835780343406,16.80327524768613,12.0,5,12500,35.34665480187331
2224,OklahomaCity,Miami,2344.0498283283973,25.0,15.636352538104159,8QAM,200,12.222554934439245,15.636352538104159,25.0,5,12500,24.06260491474916
2225,OklahomaCity,ElPaso,1175.8978027723329,15.0,16.207002712081778,16QAM,400,16.478438847507675,16.207002712081778,15.0,5,12500,32.85609489149985
2226,OklahomaCity,WashingtonDC,2327.493797335458,28.0,17.169736218957297,16QAM,200,18.087953698825366,17.169736218957297,28.0,5,12500,27.261333145212106
2227,OklahomaCity,Chicago,7378.549701094229,91.0,16.983327092465437,QPSK,200,19.687694016701656,16.983327092465437,91.0,5,12500,17.26093262616378
2228,OklahomaCity,Dallas,2166.2127563164336,28.0,18.073376431457678,QPSK,100,12.297539722880497,18.073376431457678,28.0,5,12500,20.567278956766827
2229,OklahomaCity,Philadelphia,11912.248952443277,149.0,19.230575315588435,32QAM,400,19.946406773316447,19.230575315588435,149.0,5,12500,10.341529165369508
2230,OklahomaCity,Nashville,7944.144598089696,96.0,17.260572505499475,8QAM,100,15.361223671630736,17.260572505499475,96.0,5,12500,12.122330018548965
2231,OklahomaCity,StLouis,1752.6498386904984,20.0,17.344592095132775,16QAM,200,15.600108319311289,17.344592095132775,20.0,5,12500,27.96335425573467
2232,OklahomaCity,KansasCity,3679.1839749011,43.0,18.378727035471506,32QAM,200,17.325382796957392,18.378727035471506,43.0,5,12500,20.99981537164632
2233,OklahomaCity,Vancouver,3965.5045961868755,49.0,16.80622810285478,8QAM,200,17.007119978999334,16.80622810285478,49.0,5,12500,20.947849662134345
2234,OklahomaCity,Philadelphia,8718.74960060445,109.0,17.18012235819787,16QAM,400,13.205744497239555,17.18012235819787,109.0,5,12500,8.777304083846303
2235,OklahomaCity,Atlanta,2434.427882480265,29.0,16.305691264161318,32QAM,400,14.23613746222389,16.305691264161318,29.0,5,12500,23.922648665293906
2236,OklahomaCity,Calgary,8635.138438562955,110.0,17.21786498311972,QPSK,400,13.106531257152664,17.21786498311972,110.0,5,12500,8.549023383204855
2237,OklahomaCity,Phoenix,4505.668855531784,56.0,16.925344277010105,8QAM,100,12.471015244730081,16.925344277010105,56.0,5,12500,14.95731482746453
2238,OklahomaCity,KansasCity,7185.801723464538,91.0,16.094838682226797,32QAM,400,16.5151814100529,16.094838682226797,91.0,5,12500,14.976908429753664
2239,OklahomaCity,Dallas,113.43571000879967,1.0,15.942264764575492,32QAM,100,12.713560371219543,15.942264764575492,1.0,5,12500,56.43645637374013
2240,OklahomaCity,Sacrameto,3984.4652900992933,50.0,17.792015910704084,QPSK,100,18.084378575291545,17.792015910704084,50.0,5,12500,20.837293377402062
2241,OklahomaCity,Denver,1264.0798078416465,17.0,17.097188731130135,QPSK,400,15.952805508196402,17.097188731130135,17.0,5,12500,30.188644103600183
2242,OklahomaCity,Dallas,113.43571000879967,1.0,16.28269534757435,8QAM,200,12.130342708513705,16.28269534757435,1.0,5,12500,55.5128081280354
2243,OklahomaCity,KansasCity,135.07549454670166,1.0,16.426225442583842,32QAM,100,15.381325163080842,16.426225442583842,1.0,5,12500,58.62026048759307
2244,OklahomaCity,Charlotte,2789.422972121995,31.0,18.516999998961897,QPSK,400,17.12660827645721,18.516999998961897,31.0,5,12500,23.93489699973992
2245,OklahomaCity,StLouis,618.9274784661422,7.0,15.486911968675424,32QAM,100,14.393773686086506,15.486911968675424,7.0,5,12500,39.11292099395402
2246,OklahomaCity,Dallas,113.43571000879967,1.0,16.344735062255353,QPSK,100,10.911385961307081,16.344735062255353,1.0,5,12500,54.23181166614779
2247,OklahomaCity,LasVegas,3578.947124552128,47.0,18.198877258566842,32QAM,200,11.379279806770072,18.198877258566842,47.0,5,12500,14.344087298198687
2248,OklahomaCity,Memphis,875.3600676315494,11.0,17.190137418562443,16QAM,400,13.80882496166044,17.190137418562443,11.0,5,12500,32.30489558221035
2249,OklahomaCity,Pittsburgh,5932.560982031682,72.0,16.705586228394242,16QAM,100,15.667928613328757,16.705586228394242,72.0,5,12500,15.860841961870022
2250,OklahomaCity,SanFrancisco,10244.73574700957,129.0,17.62461988738819,8QAM,200,16.19713810764814,17.62461988738819,129.0,5,12500,9.639554943739299
2251,OklahomaCity,Dallas,2166.2127563164336,28.0,18.00955239050801,32QAM,400,14.411029687849421,18.00955239050801,28.0,5,12500,22.744592962685417
2252,OklahomaCity,Toronto,2975.2419465922057,33.0,17.699675435987746,16QAM,400,17.259657399583393,17.699675435987746,33.0,5,12500,24.260067116026903
2253,OklahomaCity,Houston,4445.67880725478,57.0,16.925595177993223,32QAM,100,18.863201908460045,16.925595177993223,57.0,5,12500,21.172254819217386
2254,OklahomaCity,Seattle,4954.8567991393675,63.0,16.91052707822302,QPSK,400,16.16039792013551,16.91052707822302,63.0,5,12500,17.48368434509321
2255,OklahomaCity,KansasCity,135.07549454670166,1.0,16.544000236854394,QPSK,400,12.337883665051557,16.544000236854394,1.0,5,12500,55.45904419529322
2256,OklahomaCity,Houston,1592.2368934392505,18.0,16.816245633117944,16QAM,100,13.117561436560994,16.816245633117944,18.0,5,12500,27.062758991577482
2257,OklahomaCity,SanDiego,2372.8910734498863,30.0,17.44574167873874,32QAM,100,11.314111740853503,17.44574167873874,30.0,5,12500,19.521557012589284
2258,OklahomaCity,SanDiego,3038.4642340054734,37.0,14.750653725805313,QPSK,100,13.052372689966774,14.750653725805313,37.0,5,12500,21.857700604815292
2259,OklahomaCity,Atlanta,1500.4668055129778,18.0,17.69965078902197,8QAM,100,15.792732495581408,17.69965078902197,18.0,5,12500,28.854524894693867
2260,OklahomaCity,Toronto,9388.241903294454,120.0,17.107792780138052,32QAM,400,12.564923315534735,17.107792780138052,120.0,5,12500,7.2473738746722915
2261,OklahomaCity,Boston,2777.697676959847,32.0,19.265817701266432,32QAM,400,19.666179869250954,19.265817701266432,32.0,5,12500,25.40816390708332
2262,OklahomaCity,SanFrancisco,3351.6925873791765,41.0,18.530186265652407,QPSK,100,16.957061905671566,18.530186265652407,41.0,5,12500,20.956315740072142
2263,OklahomaCity,Houston,2405.433821222161,32.0,16.462172189256087,32QAM,100,18.139204244522908,16.462172189256087,32.0,5,12500,26.68483379436563
2264,OklahomaCity,Phoenix,1803.7908473799944,23.0,16.81991665682716,16QAM,400,16.449762539746075,16.81991665682716,23.0,5,12500,27.940064490723486
2265,OklahomaCity,Dallas,113.43571000879967,1.0,15.453868812319948,QPSK,200,14.95509766646313,15.453868812319948,1.0,5,12500,59.16638962123926
2266,OklahomaCity,Houston,2336.44277537184,30.0,17.057724909366065,16QAM,100,11.103245251404976,17.057724909366065,30.0,5,12500,19.698707292513433
2267,OklahomaCity,Cincinnati,1271.892938816919,15.0,16.591258255179536,16QAM,100,14.503015517709102,16.591258255179536,15.0,5,12500,30.496416018603554
2268,OklahomaCity,StLouis,2628.424955697972,34.0,15.776582694891223,QPSK,400,19.837499355159743,15.776582694891223,34.0,5,12500,28.462472181202955
2269,OklahomaCity,Winnipeg,2586.5714644157365,30.0,16.64462537731322,8QAM,200,10.91101093432122,16.64462537731322,30.0,5,12500,19.919572507482513
2270,OklahomaCity,Memphis,875.3600676315494,11.0,17.947931398415307,QPSK,100,14.793453655007363,17.947931398415307,11.0,5,12500,32.53173029570442
2271,OklahomaCity,Houston,3053.0442450786973,35.0,16.801894276960958,QPSK,200,15.685795078808145,16.801894276960958,35.0,5,12500,22.99558095404913
2272,OklahomaCity,ElPaso,1513.2017475140342,19.0,16.63204385114836,32QAM,200,12.427553771174013,16.63204385114836,19.0,5,12500,26.016280895457328
2273,OklahomaCity,Houston,1592.2368934392505,18.0,16.09245822496757,32QAM,200,15.607586109477332,16.09245822496757,18.0,5,12500,30.276571072644174
2274,OklahomaCity,Houston,4697.346049981952,60.0,17.961189519515116,32QAM,200,10.667747599348962,17.961189519515116,60.0,5,12500,11.428273224708889
2275,OklahomaCity,LosAngeles,2525.603685026702,32.0,16.028710322314275,16QAM,400,16.85087293051238,16.028710322314275,32.0,5,12500,25.82996434729688
2276,OklahomaCity,Winnipeg,8541.691281193307,107.0,16.04703404372135,8QAM,400,16.879389190278214,16.04703404372135,107.0,5,12500,13.769227569033873
2277,OklahomaCity,SaltLakeCity,7574.104441795834,93.0,16.873161154389617,16QAM,100,18.717362365512706,16.873161154389617,93.0,5,12500,16.183367046686612
2278,OklahomaCity,Calgary,2595.82972474458,34.0,16.321731902272262,8QAM,100,10.180141719907825,16.321731902272262,34.0,5,12500,18.259965338570012
2279,OklahomaCity,KansasCity,135.07549454670166,1.0,16.132005181049486,16QAM,200,17.735248943524383,16.132005181049486,1.0,5,12500,61.268404529570944
2280,OklahomaCity,ElPaso,10434.253559977176,133.0,17.53679159199085,8QAM,100,13.261675235432659,17.53679159199085,133.0,5,12500,6.48655312832031
2281,OklahomaCity,Memphis,875.3600676315494,11.0,16.717128548450425,8QAM,200,13.776288831638944,16.717128548450425,11.0,5,12500,32.74536832230086
2282,OklahomaCity,Winnipeg,4298.481314187207,54.0,16.952445396556254,8QAM,100,13.530692103389908,16.952445396556254,54.0,5,12500,16.353567008286973
2283,OklahomaCity,KansasCity,135.07549454670166,1.0,16.52305870631682,8QAM,100,12.146917262476585,16.52305870631682,1.0,5,12500,55.28901932325584
2284,OklahomaCity,Vancouver,3716.9934468288156,46.0,17.087836400000008,16QAM,200,17.19987173966248,17.087836400000008,46.0,5,12500,21.490782141867584
2285,OklahomaCity,Minneapolis,1502.9394044498301,18.0,15.995420137914053,QPSK,400,12.159865951033645,15.995420137914053,18.0,5,12500,26.925889001254006
2286,OklahomaCity,Denver,1015.5686584835869,13.0,17.13980629568594,QPSK,200,11.000940021329622,17.13980629568594,13.0,5,12500,27.876800918124403
2287,OklahomaCity,Dallas,113.43571000879967,1.0,15.414850666704883,8QAM,100,10.344263706994711,15.414850666704883,1.0,5,12500,54.5945738073859
2288,OklahomaCity,Seattle,3946.3915157679344,48.0,17.88449460486364,QPSK,200,18.706094527644268,17.88449460486364,48.0,5,12500,21.774750580797786
2289,OklahomaCity,StLouis,2628.424955697972,34.0,16.6979202207326,32QAM,100,11.342735902703105,16.6979202207326,34.0,5,12500,19.04637120290495
2290,OklahomaCity,Calgary,2595.82972474458,34.0,17.597350679100057,32QAM,200,18.332490098279298,17.597350679100057,34.0,5,12500,25.136694940113685
2291,OklahomaCity,KansasCity,135.07549454670166,1.0,17.20377001345768,16QAM,400,17.207419646851815,17.20377001345768,1.0,5,12500,59.6688104004902
2292,OklahomaCity,Cleveland,1587.497040615672,17.0,17.991136376964327,16QAM,400,15.126739881530728,17.991136376964327,17.0,5,12500,28.468630831100313
2293,OklahomaCity,Winnipeg,4104.021694387972,50.0,17.105132772192853,QPSK,400,10.03411975073248,17.105132772192853,50.0,5,12500,13.473917691354245
2294,OklahomaCity,StLouis,7909.692939705494,98.0,17.282390757279256,16QAM,400,17.21517700526105,17.282390757279256,98.0,5,12500,13.748272228372144
2295,OklahomaCity,Minneapolis,1502.9394044498301,18.0,17.089925376581146,QPSK,400,19.58783488510823,17.089925376581146,18.0,5,12500,33.25935269666152
2296,OklahomaCity,Cincinnati,4957.183367340288,59.0,15.012222956324536,32QAM,100,14.70959245237049,15.012222956324536,59.0,5,12500,18.587155824084817
2297,OklahomaCity,StLouis,618.9274784661422,7.0,17.97661850670699,QPSK,100,12.742327571961304,17.97661850670699,7.0,5,12500,34.97176834179726
2298,OklahomaCity,NewOrleans,2929.297793151423,37.0,14.608138781334024,32QAM,100,12.398698020112157,14.608138781334024,37.0,5,12500,21.34654087943197
2299,OklahomaCity,StLouis,618.9274784661422,7.0,18.027705487182054,16QAM,100,12.951467851804725,18.027705487182054,7.0,5,12500,35.12982164116559
2300,OklahomaCity,Minneapolis,2391.66983423704,28.0,17.099244370490975,QPSK,400,12.656360810849993,17.099244370490975,28.0,5,12500,21.90023210570307
2301,OklahomaCity,Memphis,3235.423111824259,37.0,16.775035668215978,16QAM,200,18.555702660159078,16.775035668215978,37.0,5,12500,25.336648632596948
2302,OklahomaCity,Portland,6027.204039248622,76.0,16.57735271648746,32QAM,100,16.61116102053456,16.57735271648746,76.0,5,12500,16.391635668279847
2303,OklahomaCity,Miami,1975.0008005546397,23.0,15.283497939407704,32QAM,200,19.474419323440117,15.283497939407704,23.0,5,12500,32.50113999183699
2304,OklahomaCity,Chicago,893.6095712148408,10.0,17.504418406576388,32QAM,200,10.592086223653434,17.504418406576388,10.0,5,12500,29.726977654232684
2305,OklahomaCity,Sacrameto,7184.238013678652,89.0,16.81392047534313,QPSK,100,12.53406514837197,16.81392047534313,89.0,5,12500,10.49894174280351
2306,OklahomaCity,KansasCity,135.07549454670166,1.0,17.476895064706905,32QAM,400,13.888152217790589,17.476895064706905,1.0,5,12500,56.07641792017975
2307,OklahomaCity,NewOrleans,9935.834054592204,124.0,15.851875816368079,8QAM,400,10.166856768789591,15.851875816368079,124.0,5,12500,5.7773260634672
2308,OklahomaCity,Dallas,2166.2127563164336,28.0,15.800069421305789,32QAM,400,10.562281391886478,15.800069421305789,28.0,5,12500,21.105327635924723
2309,Minneapolis,StLouis,884.0119259836879,11.0,16.27684455479591,QPSK,400,10.959575195934367,16.27684455479591,11.0,5,12500,30.368938680250835
2310,Minneapolis,SanDiego,5548.539343937624,69.0,18.55501168452569,32QAM,400,15.857040112407716,18.55501168452569,69.0,5,12500,14.62612414900552
2311,Minneapolis,StLouis,884.0119259836879,11.0,18.60362404519543,16QAM,200,15.8677104657813,18.60362404519543,11.0,5,12500,32.95029445969823
2312,Minneapolis,Portland,3573.0085261634113,47.0,16.182719312829377,8QAM,200,13.925429939046357,16.182719312829377,47.0,5,12500,18.906395376212473
2313,Minneapolis,Chicago,609.3298332349893,8.0,16.940116884130706,QPSK,100,13.623246330767866,16.940116884130706,8.0,5,12500,35.55387479693488
2314,Minneapolis,Vancouver,3313.250213511017,45.0,18.559758006311533,16QAM,100,10.53860597899211,18.559758006311533,45.0,5,12500,13.577383842073445
2315,Minneapolis,Detroit,1820.0048218666975,22.0,17.294973786142048,32QAM,400,12.917482070664317,17.294973786142048,22.0,5,12500,24.377244518035184
2316,Minneapolis,Vancouver,4048.919738419585,49.0,16.105638917791673,QPSK,100,14.339428768643574,16.105638917791673,49.0,5,12500,18.980747636841713
2317,Minneapolis,Seattle,5550.872164186503,69.0,17.41437214603246,8QAM,400,13.805214694507027,17.41437214603246,69.0,5,12500,13.714938269598022
2318,Minneapolis,SaltLakeCity,4784.5501721313985,63.0,16.665129789717213,QPSK,400,15.551119167678799,16.665129789717213,63.0,5,12500,17.11980288114232
2319,Minneapolis,Pittsburgh,3511.899152142836,42.0,17.32875891117181,32QAM,100,14.618965141998894,17.32875891117181,42.0,5,12500,19.57867081508948
